building_id,puma20,income_category,assigned_pv,assigned_battery,assigned_ev,assigned_hp
237704,G06003760,Medium,False,False,False,0
58627,G06011104,High,True,True,True,0
151032,G06005918,High,True,True,False,0
508916,G06003766,High,False,False,False,0
74956,G06005912,Medium,False,False,False,0
342751,G06008303,High,False,False,False,0
479044,G06005912,Low,False,False,False,0
292272,G06005927,Medium,False,False,False,0
292114,G06003762,High,False,False,False,0
443270,G06003766,High,False,False,False,0
150297,G06005918,Medium,False,False,False,0
467231,G06005912,High,False,False,False,0
238105,G06003779,High,False,False,False,0
185980,G06003768,Medium,False,False,False,0
412591,G06003766,Medium,False,False,False,0
343850,G06011109,High,False,False,False,0
343916,G06011104,High,False,False,False,0
107202,G06003779,High,True,True,True,0
186002,G06003780,Low,False,False,False,0
30583,G06003760,Medium,False,False,False,0
546469,G06011104,Low,False,False,False,0
207933,G06003780,Medium,True,True,False,0
58401,G06005914,Medium,False,False,True,0
292191,G06003763,High,False,False,True,0
224305,G06005912,High,False,False,False,0
292170,G06005925,Medium,True,True,False,0
150561,G06008303,High,False,False,True,0
443371,G06008303,Medium,False,False,False,0
467026,G06005914,High,False,False,False,0
150492,G06003760,High,False,False,False,0
484440,G06003768,High,False,False,False,0
185930,G06003761,High,False,False,False,0
343620,G06011109,High,False,False,False,0
412479,G06003780,Medium,False,False,False,0
401002,G06003760,High,False,False,False,0
261218,G06005925,High,False,False,False,0
98170,G06003774,Low,False,False,False,0
509648,G06008303,Low,False,False,False,0
208123,G06003760,Low,True,True,True,0
106855,G06005925,Medium,False,False,False,0
237599,G06005914,High,False,False,False,0
185143,G06005918,High,True,True,True,0
152036,G06003766,High,False,False,True,0
527110,G06003760,Low,False,False,False,0
445623,G06005918,Medium,True,True,False,0
2230,G06003779,Medium,False,False,False,1
185129,G06005914,High,False,False,True,0
151981,G06005914,Low,False,False,True,0
341547,G06003766,High,False,False,False,0
444334,G06003768,Low,False,False,False,0
509492,G06003763,High,False,False,False,0
509461,G06003766,Low,False,False,False,0
46621,G06003780,Medium,False,False,False,0
444320,G06005918,Medium,False,False,False,0
151978,G06003760,Low,False,False,True,0
185170,G06005912,High,False,False,False,0
509602,G06005908,High,False,False,False,0
444526,G06011109,Low,True,True,True,0
152249,G06003760,Low,False,False,False,0
340930,G06005918,High,False,False,False,0
412148,G06005925,Medium,False,False,False,0
340953,G06005914,Low,True,True,False,0
509640,G06003779,High,False,False,False,0
74438,G06011103,Medium,False,False,False,0
74439,G06008303,High,False,False,False,0
152163,G06011104,High,False,False,False,0
106650,G06003780,Low,True,True,False,0
479103,G06003760,Medium,False,False,False,0
106666,G06005925,High,False,False,True,0
152087,G06003761,High,False,False,False,0
527070,G06005918,Medium,False,False,False,0
293037,G06011103,Medium,False,False,False,0
546633,G06005918,Low,False,False,False,0
509175,G06003780,Medium,False,False,False,0
444067,G06005914,Medium,False,False,False,0
50062,G06005925,Medium,False,False,True,0
342166,G06005914,Medium,False,False,False,0
401425,G06003760,High,False,False,False,0
30154,G06008303,Medium,False,False,False,0
2248,G06005925,Medium,False,False,False,0
292621,G06005918,High,False,False,False,0
98191,G06003760,Medium,False,False,False,1
185603,G06005908,High,True,True,True,0
261031,G06005925,High,False,False,False,0
342104,G06005925,Low,False,False,True,0
292646,G06003760,Low,False,False,False,0
224519,G06003760,Low,False,False,False,0
341724,G06005908,High,False,False,False,1
237645,G06003768,Medium,False,False,False,0
341912,G06005918,Low,False,False,False,0
106769,G06003760,High,False,False,False,0
292831,G06011103,High,False,False,True,0
509339,G06003779,Medium,False,False,False,0
341922,G06003779,High,False,False,False,0
292751,G06005914,Medium,True,True,False,0
237664,G06011103,High,True,True,False,0
341945,G06005925,Low,False,False,False,0
342058,G06003763,Low,False,False,False,0
29109,G06003779,Low,True,True,False,0
153873,G06011103,Medium,True,True,True,0
465622,G06003761,High,False,False,False,0
156659,G06003760,High,True,True,False,0
334304,G06005918,Medium,True,True,False,0
225417,G06008303,Medium,False,False,False,0
47225,G06003760,Medium,False,False,False,0
411407,G06011103,Low,False,False,False,0
235967,G06011109,Low,False,False,True,0
182947,G06011104,Medium,False,False,False,0
296583,G06011104,Medium,False,False,False,0
72544,G06005908,Medium,False,False,False,0
547127,G06005925,High,False,False,False,1
260084,G06005914,Low,False,False,True,0
447879,G06005918,Medium,False,False,False,0
296694,G06011103,Medium,False,False,True,0
59882,G06003760,High,False,False,False,0
156941,G06005912,High,False,False,False,1
156903,G06005918,High,False,False,False,0
511807,G06005925,Medium,False,False,False,0
72341,G06005914,Medium,False,False,True,0
334039,G06005925,Low,False,False,False,0
334044,G06003780,High,False,False,False,0
334059,G06011103,Low,False,False,False,0
465548,G06011109,Low,False,False,False,0
465555,G06005914,High,False,False,False,0
72359,G06011103,Medium,False,False,False,0
465573,G06003774,High,False,False,False,0
333960,G06005918,Medium,False,False,False,0
156558,G06003766,Medium,False,False,False,0
17707,G06005912,High,False,False,False,0
59580,G06005912,High,False,False,False,0
334859,G06005914,Medium,True,True,False,0
334862,G06008303,Low,False,False,False,0
447194,G06003761,Medium,False,False,False,0
334886,G06011103,High,False,False,True,0
260200,G06008303,Medium,False,False,False,0
334898,G06011103,Low,False,False,False,0
155924,G06005914,High,False,False,False,0
526226,G06005925,High,True,True,False,0
334904,G06005914,High,False,False,True,0
47154,G06008303,Medium,False,False,False,0
334928,G06008303,High,False,False,False,0
296006,G06003768,High,False,False,True,0
156555,G06003761,High,False,False,False,0
411442,G06003779,High,False,False,False,0
156134,G06003761,High,False,False,False,0
235995,G06011103,Medium,False,False,False,0
156525,G06011103,Low,False,False,False,1
334439,G06003760,Low,False,False,False,0
72587,G06003766,High,False,False,False,0
17690,G06005925,High,False,False,False,1
465723,G06005914,Low,False,False,False,0
334544,G06008303,Medium,False,False,False,0
296143,G06003760,Medium,True,True,False,0
72683,G06005925,Medium,False,False,False,0
156233,G06005912,Low,False,False,False,0
156163,G06003779,High,False,False,False,0
411332,G06005918,Low,False,False,True,0
465547,G06003780,Medium,False,False,True,0
235444,G06005914,High,False,False,False,0
525727,G06011104,Medium,False,False,False,0
158003,G06003780,High,False,False,False,0
332967,G06003780,High,False,False,False,0
72002,G06003774,High,False,False,False,1
332981,G06003760,High,False,False,False,0
547258,G06005908,High,False,False,False,0
72037,G06008303,Medium,False,False,True,0
157839,G06011102,Low,False,False,False,0
333059,G06003768,Medium,False,False,True,0
157812,G06005914,Low,False,False,False,0
512344,G06005912,Medium,False,False,False,0
158026,G06011109,High,False,False,False,0
182219,G06005914,Medium,False,False,False,0
182130,G06003768,High,False,False,True,0
411191,G06003766,High,False,False,False,1
448446,G06005925,High,False,False,False,1
332849,G06003779,Low,False,False,True,0
525717,G06005918,Low,False,False,False,0
71866,G06003780,Low,False,False,False,0
49831,G06003766,Low,False,False,False,0
297535,G06011109,Medium,False,False,False,0
483178,G06003760,High,False,False,False,0
158101,G06005918,Medium,False,False,False,0
465255,G06005918,Low,False,False,False,0
448386,G06008303,High,True,True,False,0
235438,G06005914,Medium,False,False,False,0
297482,G06005925,High,False,False,False,0
403220,G06003761,High,False,False,False,0
235787,G06005925,High,True,True,False,0
297291,G06011109,High,False,False,False,0
225580,G06005925,High,False,False,True,0
448158,G06005918,High,True,True,False,0
540450,G06003779,High,False,False,False,0
333666,G06003762,Low,True,True,True,0
465415,G06011104,Medium,False,False,False,0
333747,G06005918,Medium,False,False,False,0
296965,G06003768,Medium,False,False,False,0
235715,G06005914,Medium,False,False,False,0
447956,G06011102,High,False,False,True,0
511873,G06005918,High,False,False,False,1
333895,G06005918,High,False,False,False,0
209098,G06011102,Low,False,False,False,0
333902,G06011102,High,False,False,False,0
72141,G06011104,Medium,False,False,False,0
157735,G06003780,Low,False,False,False,0
512001,G06005912,High,True,True,False,1
512004,G06011104,Low,True,True,False,0
333148,G06011104,High,False,False,True,0
105446,G06003760,Low,False,False,False,0
259987,G06003774,Low,False,False,False,0
182416,G06005918,High,False,False,False,0
448239,G06011109,High,True,True,False,0
333396,G06003774,High,True,True,True,0
17904,G06003761,Low,True,True,True,0
72123,G06003760,Low,False,False,False,0
333502,G06003768,High,False,False,False,0
525903,G06005914,Medium,False,False,False,0
27768,G06005914,Low,False,False,False,0
334954,G06003766,Low,False,False,True,0
236198,G06003768,High,False,False,False,0
17397,G06005918,Medium,False,False,False,1
28774,G06003761,Medium,False,False,False,0
154459,G06008303,High,False,False,False,0
184016,G06003760,Low,False,False,False,0
547029,G06011103,Medium,False,False,False,0
466033,G06003780,High,False,False,False,0
294805,G06003760,Medium,False,False,True,0
337310,G06003760,High,False,False,False,0
546997,G06011109,High,False,False,False,0
294742,G06003768,High,True,True,False,0
225055,G06005918,Low,False,False,False,0
446206,G06003774,High,False,False,False,0
236514,G06005925,Medium,False,False,True,0
154561,G06003768,Low,True,True,False,0
260503,G06008303,High,False,False,False,0
336733,G06003768,Medium,False,False,True,0
336773,G06003779,Medium,False,False,True,0
183741,G06008303,Medium,False,False,False,0
295043,G06011109,Medium,False,False,False,0
336938,G06003763,Low,False,False,True,0
337070,G06005912,Medium,False,False,False,0
260500,G06005912,High,True,True,True,0
337080,G06003774,High,False,False,False,0
294988,G06008303,Medium,False,False,False,0
154568,G06005912,High,False,False,False,0
294983,G06011103,Low,False,False,False,0
466004,G06003762,Low,False,False,False,0
106122,G06003760,Low,True,True,False,0
445989,G06008303,Medium,True,True,False,0
483906,G06003766,High,False,False,False,0
402162,G06011103,High,True,True,False,0
236627,G06003760,Medium,False,False,False,0
28971,G06003760,Medium,False,False,False,0
526598,G06003779,Medium,False,False,False,0
445793,G06005925,High,False,False,False,0
184247,G06003779,High,False,False,True,0
224976,G06011109,High,False,False,False,0
73698,G06005918,Medium,False,False,False,0
260581,G06003760,High,False,False,False,0
338036,G06003780,High,False,False,False,0
546962,G06003760,Low,False,False,True,0
73595,G06005914,Low,False,False,False,0
212449,G06005925,Low,False,False,True,0
337725,G06005914,Medium,True,True,True,0
510756,G06003761,High,False,False,False,0
184146,G06003779,Medium,True,True,False,0
184153,G06011102,High,True,True,False,0
526549,G06003768,Medium,False,False,True,0
483921,G06005912,High,False,False,False,0
17323,G06005912,High,False,False,False,0
337617,G06005916,High,False,False,False,0
73580,G06011104,High,False,False,False,0
28916,G06005926,High,False,False,False,0
208636,G06011104,High,False,False,False,0
292028,G06005925,High,True,True,False,0
225004,G06003761,Low,False,False,False,0
154120,G06005925,Medium,False,False,True,0
154805,G06011104,High,False,False,False,0
154810,G06005925,High,False,False,False,0
155546,G06003762,Medium,False,False,False,0
155526,G06003768,Medium,False,False,False,0
72928,G06003779,Low,False,False,False,0
183353,G06005927,High,False,False,False,0
335552,G06003760,Low,False,False,False,0
72936,G06005918,Low,False,False,False,0
335599,G06005914,High,False,False,False,0
105970,G06005918,High,False,False,False,0
446665,G06003760,High,False,False,False,0
155581,G06005912,High,False,False,False,0
236204,G06005925,Low,False,False,False,1
479290,G06005914,High,False,False,False,0
295744,G06003761,High,False,False,False,0
183269,G06003762,High,False,False,False,0
72836,G06003780,High,False,False,False,0
411541,G06003768,High,False,False,False,0
335275,G06008303,High,False,False,False,0
335305,G06005914,Low,False,False,False,0
335344,G06003761,High,False,False,False,0
155647,G06003762,Medium,False,False,False,0
483684,G06005918,High,False,False,False,1
17502,G06003779,Medium,False,False,False,0
183450,G06011102,High,True,True,True,0
236261,G06011104,Medium,False,False,False,0
73191,G06005908,High,True,True,False,0
155031,G06003762,High,False,False,False,0
236273,G06003762,High,False,False,True,0
59381,G06005912,Medium,False,False,False,0
73245,G06008303,Low,False,False,False,0
73265,G06005914,Medium,False,False,False,0
225147,G06008303,High,False,False,False,0
255086,G06003760,High,False,False,False,0
526484,G06011104,Low,False,False,False,0
183678,G06005927,Low,False,False,True,0
446402,G06011102,High,False,False,False,0
1930,G06003768,High,False,False,False,0
155088,G06005918,High,False,False,False,0
59394,G06005914,Medium,False,False,False,0
28521,G06003761,Medium,False,False,False,1
335840,G06005914,Medium,True,True,False,0
17498,G06011102,High,False,False,False,0
73046,G06003779,High,False,False,False,0
336107,G06003768,Low,False,False,False,0
402367,G06003768,High,False,False,False,1
336384,G06003760,Medium,False,False,False,0
155142,G06003766,Medium,False,False,False,0
73092,G06005918,Medium,False,False,False,0
225221,G06011103,High,False,False,False,0
73139,G06003774,High,True,True,False,0
73062,G06011104,Medium,True,True,False,0
343981,G06011104,High,False,False,False,0
291724,G06003760,High,False,False,False,0
150074,G06005914,Low,False,False,False,0
438554,G06005914,High,False,False,True,0
144788,G06005925,High,True,True,False,0
528641,G06011104,Low,False,False,False,0
78888,G06003780,Medium,False,False,False,0
78896,G06008303,High,False,False,False,0
222623,G06005908,High,False,False,False,0
504662,G06003766,Medium,False,False,False,0
45699,G06003760,Low,False,False,False,0
351184,G06011103,High,False,False,False,0
222593,G06005914,High,False,False,False,0
504558,G06005914,Medium,False,False,True,0
254292,G06003760,High,False,False,False,0
504695,G06011104,Low,False,False,True,0
262162,G06003766,Medium,False,False,False,0
540927,G06011103,Medium,False,False,False,0
97334,G06003762,Medium,False,False,False,1
350742,G06003762,Medium,True,True,False,0
438937,G06011104,Medium,False,False,False,0
108569,G06003768,High,True,True,False,0
399219,G06011102,High,False,False,False,0
254352,G06011104,Low,True,True,False,0
144860,G06003766,High,True,True,True,0
57368,G06005914,Medium,True,True,False,0
438583,G06011103,High,False,False,False,0
9276,G06008303,Low,False,False,False,0
254337,G06003760,High,False,False,False,0
504756,G06005914,High,False,False,False,0
528587,G06003766,Low,False,False,False,0
57311,G06003761,Medium,False,False,False,0
351257,G06003762,Low,False,False,True,0
9297,G06003774,Medium,False,False,False,0
57265,G06005925,High,False,False,False,0
438140,G06003760,Low,True,True,False,0
254255,G06005914,Medium,False,False,False,0
351584,G06005918,Low,False,False,False,0
50343,G06005918,Low,False,False,False,0
189338,G06005918,Medium,False,False,False,0
438040,G06005918,Medium,False,False,False,0
57239,G06005913,Low,False,False,False,0
108761,G06005912,High,False,False,False,0
351657,G06003766,Low,False,False,False,0
144099,G06008303,Medium,False,False,True,0
286221,G06003780,High,False,False,False,0
287106,G06011104,High,False,False,False,0
351428,G06005914,Medium,False,False,False,0
144565,G06005925,High,False,False,False,0
240255,G06011109,Medium,False,False,False,0
351308,G06003760,High,False,False,True,0
413646,G06005914,High,True,True,False,0
207163,G06011103,High,False,False,False,0
79052,G06003760,High,False,False,False,0
254286,G06011104,High,False,False,False,0
262180,G06005908,High,False,False,True,0
240266,G06005918,High,False,False,False,0
438292,G06005912,High,True,True,True,0
222517,G06005925,High,False,False,False,0
79127,G06003779,High,False,False,False,0
438193,G06005914,Medium,False,False,False,0
189265,G06008303,Medium,False,False,False,0
545870,G06003780,Medium,True,True,False,0
468752,G06005925,High,False,False,True,0
413372,G06003760,High,False,False,False,0
32556,G06005918,High,False,False,False,0
399485,G06003762,Low,False,False,True,0
528446,G06005925,High,False,False,False,0
78164,G06003779,Medium,False,False,False,0
485391,G06008303,Medium,False,False,False,0
287792,G06005912,High,False,False,False,0
349806,G06005914,High,False,False,False,0
188531,G06011102,High,False,False,True,0
399443,G06003766,High,False,False,False,0
505405,G06008303,High,False,False,False,0
188535,G06005925,High,False,False,False,0
145484,G06008303,Medium,False,False,True,0
145642,G06011104,Low,False,False,False,0
399435,G06005918,High,False,False,False,0
349764,G06005914,High,True,True,False,0
349379,G06005925,High,False,False,False,0
239682,G06003774,Low,False,False,True,0
485380,G06005918,Medium,False,False,False,0
287983,G06003780,Medium,False,False,False,0
239713,G06011107,High,False,False,False,0
78045,G06005916,High,False,False,True,0
145893,G06005914,Low,False,False,False,0
32508,G06011104,High,False,False,False,0
261908,G06011103,Medium,False,False,True,0
413259,G06008303,Low,False,False,False,0
32518,G06003760,Medium,False,False,False,0
349752,G06011109,Medium,False,False,False,0
222923,G06005924,High,False,False,False,0
144058,G06003768,Medium,True,True,False,0
439431,G06003766,Medium,False,False,False,0
350451,G06003761,High,False,False,False,0
145206,G06005912,High,False,False,False,0
485479,G06005908,Low,False,False,False,0
145164,G06003780,Medium,False,False,False,0
57452,G06003761,High,False,False,False,0
97376,G06003766,High,False,False,False,0
287327,G06008303,Medium,False,False,False,0
528500,G06003761,Medium,False,False,False,0
57451,G06005912,Medium,False,False,False,0
78663,G06003762,High,False,False,False,0
287244,G06003763,High,False,False,True,0
438984,G06003779,Low,False,False,False,0
207353,G06011103,Medium,False,False,False,0
399338,G06005914,Low,False,False,True,0
222881,G06011104,Low,False,False,False,0
468551,G06005918,Low,False,False,False,0
108444,G06011104,High,False,False,False,0
439318,G06011102,High,False,False,False,0
254392,G06005925,Medium,False,False,False,0
439307,G06003774,Medium,False,False,False,0
505020,G06003780,High,False,False,False,0
145322,G06008303,High,False,False,False,0
350248,G06005914,Medium,False,False,False,0
239926,G06003774,Medium,False,False,True,0
504897,G06011104,Low,False,False,False,0
287407,G06003768,High,False,False,False,0
537918,G06011104,Low,True,True,False,0
399357,G06005918,Low,True,True,False,0
239979,G06005925,High,False,False,False,0
33125,G06011104,High,False,False,False,0
240423,G06008303,Low,False,False,False,0
15371,G06003779,Low,False,False,False,0
537760,G06008303,Medium,True,True,False,0
142785,G06005918,Medium,True,True,False,0
437380,G06003774,Low,False,False,False,0
206980,G06011104,High,False,False,False,0
353422,G06005913,High,False,False,False,0
353425,G06003768,High,False,False,True,0
3315,G06008303,High,False,False,False,0
503569,G06011104,High,False,False,False,0
285302,G06003779,Medium,False,False,False,0
437313,G06011103,Low,False,False,False,0
545552,G06005925,Medium,False,False,False,0
79947,G06003760,Low,False,False,False,0
79949,G06003761,High,False,False,False,0
285293,G06003779,High,False,False,False,0
503600,G06005914,Low,True,True,True,0
398517,G06003760,High,False,False,False,0
353124,G06005914,Medium,False,False,False,0
285539,G06011103,Low,False,False,False,0
142992,G06011104,High,False,False,False,0
142990,G06011103,Medium,False,False,False,0
253927,G06005914,Low,False,False,False,0
437449,G06003768,High,False,False,False,0
353211,G06011103,Medium,False,False,False,0
503622,G06005912,Medium,False,False,False,0
437422,G06011102,Medium,True,True,False,0
33538,G06003768,High,True,True,False,0
537771,G06011107,High,False,False,False,0
503617,G06003762,High,True,True,False,0
353323,G06003768,Low,True,True,False,0
437411,G06003766,High,False,False,False,0
189785,G06011104,Low,True,True,False,0
503473,G06011103,Medium,False,False,False,0
80103,G06003779,Low,False,False,False,0
469506,G06003761,Medium,False,False,False,1
190001,G06003762,High,False,False,True,0
109220,G06011103,Low,True,True,True,0
503239,G06005912,High,False,False,False,0
3371,G06005918,Low,False,False,False,0
253810,G06005925,High,True,True,False,0
80206,G06008303,Medium,False,False,False,0
240773,G06005914,High,True,True,False,0
240861,G06003761,Medium,True,True,True,0
142165,G06005925,High,True,True,False,0
353525,G06008303,Low,False,False,False,0
56956,G06005908,High,True,True,True,0
398413,G06005918,High,False,False,False,0
437183,G06011104,Medium,False,False,False,0
485781,G06003774,Low,False,False,False,0
80054,G06003762,Medium,True,True,False,0
222212,G06011103,High,False,False,False,0
80073,G06003760,Medium,False,False,False,0
437102,G06003780,Medium,False,False,False,0
189959,G06003760,High,False,False,False,0
503405,G06011104,High,False,False,False,0
80087,G06008303,Low,False,False,False,0
142359,G06003761,High,True,True,False,0
9172,G06005925,Low,False,False,False,0
540964,G06011109,High,False,False,False,0
353064,G06011103,Medium,True,True,False,0
143803,G06003760,Medium,True,True,False,0
413734,G06008303,Medium,False,False,False,0
504220,G06008303,High,False,False,False,0
262198,G06005918,High,False,False,True,0
79452,G06005914,Medium,False,False,False,0
57131,G06003760,Medium,False,False,False,0
143682,G06003762,Medium,False,False,False,0
45624,G06003780,Medium,True,True,False,0
57125,G06005914,High,True,True,True,0
240478,G06005925,Low,False,False,False,0
45619,G06011103,High,False,False,False,0
504046,G06005925,Medium,False,False,False,0
437704,G06008303,High,False,False,False,0
437924,G06005914,Low,True,True,False,0
437933,G06003780,Low,False,False,True,0
469013,G06011109,High,False,False,False,0
33128,G06008303,High,False,False,False,0
398945,G06008303,High,True,True,False,0
212961,G06011103,High,False,False,False,0
108810,G06003779,High,True,True,False,0
33197,G06005925,Medium,False,False,False,0
143964,G06003768,Medium,True,True,False,0
437939,G06003780,Medium,False,False,False,0
504307,G06008303,Medium,False,False,False,0
45632,G06003762,High,False,False,False,0
189491,G06011103,Low,False,False,False,1
469104,G06011103,Low,False,False,False,0
240482,G06005912,High,False,False,False,0
240513,G06008303,High,False,False,False,1
285662,G06005925,Low,True,True,False,0
352739,G06003774,Medium,False,False,False,0
437575,G06003761,High,False,False,False,0
253957,G06011103,High,False,False,False,0
143227,G06003761,Medium,False,False,False,0
189752,G06003779,Medium,True,True,False,0
352922,G06003780,Medium,False,False,False,0
352943,G06003766,Medium,False,False,False,0
143143,G06003780,Low,False,False,False,0
143334,G06011104,Low,False,False,False,0
352446,G06005925,High,False,False,False,0
437612,G06008303,Medium,False,False,False,0
503842,G06008303,High,False,False,False,0
437657,G06003768,Medium,False,False,False,0
79606,G06005925,Medium,True,True,False,0
253996,G06003766,Medium,False,False,False,0
207088,G06011104,Medium,False,False,False,0
143514,G06011103,High,False,False,False,0
285854,G06003774,Medium,True,True,False,0
15408,G06011104,Low,False,False,True,0
240484,G06003760,High,True,True,False,0
352685,G06003768,Low,False,False,False,0
285714,G06003779,High,True,True,False,1
79673,G06003780,Low,False,False,False,0
33390,G06005914,High,False,False,False,0
503832,G06005925,Medium,False,False,False,0
15905,G06005913,High,True,True,False,0
76284,G06011104,High,False,False,False,0
58059,G06005914,High,False,False,False,0
527849,G06008303,Medium,False,False,False,0
223831,G06011103,Medium,False,False,False,0
345871,G06005914,High,False,False,False,0
400501,G06005908,High,True,True,False,0
441893,G06011102,Medium,False,False,False,0
441843,G06011109,High,False,False,False,0
57983,G06005914,High,False,False,False,0
238630,G06011104,Low,False,False,False,0
261517,G06011103,High,False,False,False,0
546257,G06003760,High,False,False,False,0
346046,G06003779,Low,False,False,False,0
238433,G06011107,High,False,False,False,0
546272,G06005918,Low,False,False,False,0
507570,G06011104,Medium,False,False,False,0
186753,G06011103,Low,False,False,False,0
345298,G06003779,Medium,True,True,False,0
58112,G06008303,High,False,False,False,0
290861,G06003779,High,False,False,False,0
76192,G06003780,Low,False,False,False,0
290839,G06005925,Medium,False,False,False,0
442113,G06008303,High,False,False,False,0
290693,G06003779,High,False,False,False,0
238413,G06003780,Low,True,True,True,0
148949,G06003766,Medium,False,False,False,0
76261,G06003780,Low,False,False,False,0
31147,G06003780,Low,False,False,False,0
31148,G06008303,High,False,False,False,0
412920,G06005925,High,False,False,False,0
346098,G06011103,Medium,False,False,False,0
346547,G06003768,High,False,False,False,0
76689,G06008303,High,False,False,False,0
506865,G06005914,Low,False,False,False,0
467947,G06003761,Low,False,False,False,1
107735,G06005914,Low,False,False,False,0
290069,G06003768,Low,False,False,False,0
187225,G06005914,Medium,False,False,True,0
207580,G06003761,Medium,False,False,False,0
212763,G06011103,High,False,False,False,0
346733,G06005918,High,False,False,True,0
107766,G06011104,High,False,False,False,0
546201,G06011104,High,False,False,True,0
31551,G06003760,Medium,False,False,False,0
484749,G06005908,Medium,True,True,True,0
57907,G06003774,Medium,True,True,False,0
346387,G06011109,Low,False,False,True,0
441668,G06003760,Medium,False,False,False,0
57927,G06003780,Medium,False,False,False,0
261529,G06005912,Medium,True,True,False,0
187033,G06003760,Medium,False,False,False,0
346248,G06005912,High,True,True,False,0
467803,G06005927,Medium,False,False,False,0
400321,G06011109,High,False,False,False,0
148541,G06003779,Low,False,False,False,0
400309,G06005927,High,False,False,False,0
148498,G06005914,High,False,False,False,0
346298,G06008303,Medium,False,False,False,0
546232,G06005914,High,False,False,False,0
527950,G06011104,High,False,False,False,0
